Month_Ending,TRETSPEF,EMERGENCY
2018-10-31,342,
2018-10-31,343,175.0
2018-10-31,344,1.0
2018-10-31,345,0.0
2018-10-31,346,0.0
2018-10-31,350,709.0
2018-10-31,352,12.0
2018-10-31,360,13.0
2018-10-31,361,3340.0
2018-10-31,370,3114.0
2018-10-31,371,0.0
2018-10-31,400,1829.0
2018-10-31,401,1.0
2018-10-31,410,637.0
2018-10-31,420,66093.0
2018-10-31,421,116.0
2018-10-31,422,762.0
2018-10-31,424,233.0
2018-10-31,430,23003.0
2018-10-31,450,3.0
2018-10-31,460,1.0
2018-10-31,499,8.0
2018-10-31,501,1223.0
2018-10-31,502,15910.0
2018-10-31,503,122.0
2018-10-31,560,106.0
2018-10-31,650,0.0
2018-10-31,651,0.0
2018-10-31,652,1.0
2018-10-31,653,1.0
2018-10-31,654,0.0
2018-10-31,655,1.0
2018-10-31,656,0.0
2018-10-31,657,
2018-10-31,658,0.0
2018-10-31,660,
2018-10-31,662,0.0
2018-10-31,663,0.0
2018-10-31,700,45.0
2018-10-31,710,4355.0
2018-10-31,711,76.0
2018-10-31,712,24.0
2018-10-31,713,13.0
2018-10-31,715,577.0
2018-10-31,720,2.0
2018-10-31,721,3.0
2018-10-31,722,3.0
2018-10-31,723,16.0
2018-10-31,724,7.0
2018-10-31,725,3.0
2018-10-31,727,
2018-10-31,800,2728.0
2018-10-31,811,80.0
2018-10-31,812,3.0
2018-10-31,822,18.0
2018-10-31,834,
2018-10-31,840,0.0
2018-10-31,920,
2018-09-30,100,50986.0
2018-09-30,101,10357.0
2018-09-30,102,290.0
2018-09-30,103,167.0
2018-09-30,104,3224.0
2018-09-30,105,606.0
2018-09-30,106,1417.0
2018-09-30,107,1802.0
2018-09-30,108,395.0
2018-09-30,110,23057.0
2018-09-30,120,6107.0
2018-09-30,130,1265.0
2018-09-30,140,1015.0
2018-09-30,141,1.0
2018-09-30,142,5.0
2018-09-30,143,3.0
2018-09-30,144,1410.0
2018-09-30,150,1769.0
2018-09-30,160,3785.0
2018-09-30,161,271.0
2018-09-30,170,110.0
2018-09-30,171,1347.0
2018-09-30,172,266.0
2018-09-30,173,270.0
2018-09-30,174,85.0
2018-09-30,180,65548.0
2018-09-30,190,164.0
2018-09-30,191,41.0
2018-09-30,192,1007.0
2018-09-30,199,52.0
2018-09-30,211,107.0
2018-09-30,212,0.0
2018-09-30,213,4.0
2018-09-30,214,814.0
2018-09-30,215,300.0
2018-09-30,216,29.0
2018-09-30,217,92.0
2018-09-30,218,142.0
2018-09-30,219,612.0
2018-09-30,220,199.0
2018-09-30,221,13.0
2018-09-30,222,2.0
2018-09-30,223,17.0
2018-09-30,241,0.0
2018-09-30,242,126.0
2018-09-30,251,161.0
2018-09-30,252,19.0
2018-09-30,253,323.0
2018-09-30,254,0.0
2018-09-30,255,17.0
2018-09-30,256,17.0
2018-09-30,257,11.0
2018-09-30,258,325.0
2018-09-30,259,101.0
2018-09-30,260,403.0
2018-09-30,261,16.0
2018-09-30,262,17.0
2018-09-30,263,68.0
2018-09-30,264,20.0
2018-09-30,280,0.0
2018-09-30,290,6.0
2018-09-30,291,3.0
2018-09-30,300,183571.0
2018-09-30,301,3190.0
2018-09-30,302,2301.0
2018-09-30,303,2541.0
2018-09-30,304,0.0
2018-09-30,305,93.0
2018-09-30,306,275.0
2018-09-30,307,1782.0
2018-09-30,308,34.0
2018-09-30,309,34.0
2018-09-30,310,
2018-09-30,311,4.0
2018-09-30,313,6.0
2018-09-30,314,456.0
2018-09-30,315,271.0
2018-09-30,316,4.0
2018-09-30,317,1.0
2018-09-30,318,123.0
2018-09-30,319,45.0
2018-09-30,320,10843.0
2018-09-30,321,119.0
2018-09-30,322,2.0
2018-09-30,323,15.0
2018-09-30,324,2.0
2018-09-30,325,503.0
2018-09-30,327,
2018-09-30,328,3850.0
2018-09-30,329,113.0
2018-09-30,330,89.0
2018-09-30,331,18.0
2018-09-30,340,9107.0
2018-09-30,341,22.0
2018-09-30,342,
2018-09-30,343,146.0
2018-09-30,344,0.0
2018-09-30,345,0.0
2018-09-30,346,0.0
2018-09-30,350,802.0
2018-09-30,352,23.0
2018-09-30,360,10.0
2018-09-30,361,3374.0
2018-09-30,370,2988.0
2018-09-30,371,2.0
2018-09-30,400,1704.0
2018-09-30,401,2.0
2018-09-30,410,475.0
2018-09-30,420,56052.0
2018-09-30,421,107.0
2018-09-30,422,725.0
2018-09-30,424,232.0
2018-09-30,430,21399.0
2018-09-30,450,7.0
2018-09-30,460,2.0
2018-09-30,499,3.0
2018-09-30,501,1222.0
2018-09-30,502,14655.0
2018-09-30,503,100.0
2018-09-30,560,123.0
2018-09-30,650,0.0
2018-09-30,651,
2018-09-30,652,
2018-09-30,653,1.0
2018-09-30,654,0.0
2018-09-30,655,3.0
2018-09-30,656,0.0
2018-09-30,657,
2018-09-30,658,1.0
2018-09-30,662,0.0
2018-09-30,663,2.0
2018-09-30,700,53.0
2018-09-30,710,4045.0
2018-09-30,711,68.0
2018-09-30,712,18.0
2018-09-30,713,12.0
2018-09-30,715,523.0
2018-09-30,720,0.0
2018-09-30,721,0.0
2018-09-30,722,1.0
2018-09-30,723,6.0
2018-09-30,724,6.0
2018-09-30,725,3.0
2018-09-30,727,
2018-09-30,800,2317.0
2018-09-30,811,57.0
2018-09-30,812,5.0
2018-09-30,822,15.0
2018-09-30,834,1.0
2018-09-30,840,
2018-09-30,920,
2018-08-31,100,54896.0
2018-08-31,101,11453.0
2018-08-31,102,355.0
2018-08-31,103,168.0
2018-08-31,104,3309.0
2018-08-31,105,665.0
2018-08-31,106,1493.0
2018-08-31,107,1935.0
2018-08-31,108,393.0
2018-08-31,110,24635.0
2018-08-31,120,6598.0
2018-08-31,130,1312.0
2018-08-31,140,1032.0
2018-08-31,141,0.0
2018-08-31,142,4.0
2018-08-31,143,2.0
2018-08-31,144,1473.0
2018-08-31,150,1983.0
2018-08-31,160,4249.0
2018-08-31,161,292.0
2018-08-31,170,141.0
2018-08-31,171,1248.0
2018-08-31,172,269.0
2018-08-31,173,273.0
2018-08-31,174,69.0
2018-08-31,180,67303.0
2018-08-31,190,159.0
2018-08-31,191,73.0
2018-08-31,192,1083.0
2018-08-31,199,79.0
2018-08-31,211,108.0
2018-08-31,212,1.0
2018-08-31,213,2.0
2018-08-31,214,795.0
2018-08-31,215,315.0
2018-08-31,216,19.0
2018-08-31,217,93.0
2018-08-31,218,182.0
2018-08-31,219,652.0
2018-08-31,220,221.0
2018-08-31,221,5.0
2018-08-31,222,1.0
2018-08-31,223,6.0
2018-08-31,241,0.0
2018-08-31,242,120.0
2018-08-31,251,141.0
2018-08-31,252,18.0
2018-08-31,253,326.0
2018-08-31,254,0.0
2018-08-31,255,15.0
2018-08-31,256,26.0
2018-08-31,257,15.0
2018-08-31,258,207.0
2018-08-31,259,111.0
2018-08-31,260,430.0
2018-08-31,261,15.0
2018-08-31,262,9.0
2018-08-31,263,61.0
2018-08-31,264,35.0
2018-08-31,280,0.0
2018-08-31,290,12.0
2018-08-31,291,3.0
2018-08-31,300,194102.0
2018-08-31,301,3308.0
2018-08-31,302,2100.0
2018-08-31,303,2770.0
2018-08-31,304,0.0
2018-08-31,305,75.0
2018-08-31,306,310.0
2018-08-31,307,1868.0
2018-08-31,308,37.0
2018-08-31,309,42.0
2018-08-31,310,
2018-08-31,311,4.0
2018-08-31,313,3.0
2018-08-31,314,500.0
2018-08-31,315,310.0
2018-08-31,316,2.0
2018-08-31,317,0.0
2018-08-31,318,150.0
2018-08-31,319,52.0
2018-08-31,320,11611.0
2018-08-31,321,115.0
2018-08-31,322,2.0
2018-08-31,323,27.0
2018-08-31,324,1.0
2018-08-31,325,532.0
2018-08-31,327,1.0
2018-08-31,328,4083.0
2018-08-31,329,189.0
2018-08-31,330,106.0
2018-08-31,331,23.0
2018-08-31,340,9480.0
2018-08-31,341,39.0
2018-08-31,342,
2018-08-31,343,151.0
2018-08-31,344,1.0
2018-08-31,345,2.0
2018-08-31,346,0.0
2018-08-31,350,701.0
2018-08-31,352,19.0
2018-08-31,360,11.0
2018-08-31,361,3854.0
2018-08-31,370,3113.0
2018-08-31,371,0.0
2018-08-31,400,1718.0
2018-08-31,401,0.0
2018-08-31,410,700.0
2018-08-31,420,41886.0
2018-08-31,421,109.0
2018-08-31,422,746.0
2018-08-31,424,202.0
2018-08-31,430,22008.0
2018-08-31,450,8.0
2018-08-31,460,0.0
2018-08-31,499,8.0
2018-08-31,501,1380.0
2018-08-31,502,15348.0
2018-08-31,503,126.0
2018-08-31,560,98.0
2018-08-31,650,1.0
2018-08-31,651,0.0
2018-08-31,652,
2018-08-31,653,1.0
2018-08-31,654,1.0
2018-08-31,655,2.0
2018-08-31,656,
2018-08-31,657,
2018-08-31,658,
2018-08-31,662,0.0
2018-08-31,663,1.0
2018-08-31,700,62.0
2018-08-31,710,4431.0
2018-08-31,711,71.0
2018-08-31,712,23.0
2018-08-31,713,8.0
2018-08-31,715,594.0
2018-08-31,720,1.0
2018-08-31,721,1.0
2018-08-31,722,1.0
2018-08-31,723,7.0
2018-08-31,724,6.0
2018-08-31,725,0.0
2018-08-31,727,
2018-08-31,800,2546.0
2018-08-31,811,67.0
2018-08-31,812,3.0
2018-08-31,822,21.0
2018-08-31,834,
2018-08-31,840,3.0
2018-08-31,920,
2018-07-31,100,53297.0
2018-07-31,101,11148.0
2018-07-31,102,338.0
2018-07-31,103,153.0
2018-07-31,104,3391.0
2018-07-31,105,653.0
2018-07-31,106,1326.0
2018-07-31,107,1959.0
2018-07-31,108,448.0
2018-07-31,110,25400.0
2018-07-31,120,6740.0
2018-07-31,130,1263.0
2018-07-31,140,999.0
2018-07-31,141,0.0
2018-07-31,142,5.0
2018-07-31,143,5.0
2018-07-31,144,1502.0
2018-07-31,150,1797.0
2018-07-31,160,4477.0
2018-07-31,161,296.0
2018-07-31,170,113.0
2018-07-31,171,1403.0
2018-07-31,172,315.0
2018-07-31,173,319.0
2018-07-31,174,85.0
2018-07-31,180,67866.0
2018-07-31,190,159.0
2018-07-31,191,58.0
2018-07-31,192,1069.0
2018-07-31,199,90.0
2018-07-31,211,96.0
2018-07-31,212,1.0
2018-07-31,213,11.0
2018-07-31,214,1081.0
2018-07-31,215,326.0
2018-07-31,216,17.0
2018-07-31,217,124.0
2018-07-31,218,194.0
2018-07-31,219,761.0
2018-07-31,220,276.0
2018-07-31,221,7.0
2018-07-31,222,0.0
2018-07-31,223,5.0
2018-07-31,241,0.0
2018-07-31,242,123.0
2018-07-31,251,163.0
2018-07-31,252,20.0
2018-07-31,253,337.0
2018-07-31,254,1.0
2018-07-31,255,21.0
2018-07-31,256,34.0
2018-07-31,257,5.0
2018-07-31,258,256.0
2018-07-31,259,105.0
2018-07-31,260,407.0
2018-07-31,261,24.0
2018-07-31,262,8.0
2018-07-31,263,75.0
2018-07-31,264,35.0
2018-07-31,280,0.0
2018-07-31,290,24.0
2018-07-31,291,1.0
2018-07-31,300,196159.0
2018-07-31,301,3636.0
2018-07-31,302,2228.0
2018-07-31,303,2867.0
2018-07-31,304,1.0
2018-07-31,305,62.0
2018-07-31,306,277.0
2018-07-31,307,1952.0
2018-07-31,308,40.0
2018-07-31,309,52.0
2018-07-31,310,0.0
2018-07-31,311,2.0
2018-07-31,313,3.0
2018-07-31,314,526.0
2018-07-31,315,300.0
2018-07-31,316,5.0
2018-07-31,317,0.0
2018-07-31,318,117.0
2018-07-31,319,50.0
2018-07-31,320,11333.0
2018-07-31,321,93.0
2018-07-31,322,1.0
2018-07-31,323,20.0
2018-07-31,324,1.0
2018-07-31,325,543.0
2018-07-31,327,1.0
2018-07-31,328,4317.0
2018-07-31,329,114.0
2018-07-31,330,127.0
2018-07-31,331,10.0
2018-07-31,340,10199.0
2018-07-31,341,67.0
2018-07-31,342,
2018-07-31,343,143.0
2018-07-31,344,0.0
2018-07-31,345,1.0
2018-07-31,346,1.0
2018-07-31,350,727.0
2018-07-31,352,14.0
2018-07-31,360,16.0
2018-07-31,361,3699.0
2018-07-31,370,3153.0
2018-07-31,371,0.0
2018-07-31,400,1696.0
2018-07-31,401,3.0
2018-07-31,410,846.0
2018-07-31,420,50416.0
2018-07-31,421,93.0
2018-07-31,422,846.0
2018-07-31,424,212.0
2018-07-31,430,22240.0
2018-07-31,450,2.0
2018-07-31,460,2.0
2018-07-31,499,4.0
2018-07-31,501,1260.0
2018-07-31,502,15410.0
2018-07-31,503,104.0
2018-07-31,560,83.0
2018-07-31,650,2.0
2018-07-31,651,1.0
2018-07-31,652,1.0
2018-07-31,653,1.0
2018-07-31,654,
2018-07-31,655,6.0
2018-07-31,656,1.0
2018-07-31,657,
2018-07-31,658,
2018-07-31,660,
2018-07-31,662,1.0
2018-07-31,663,4.0
2018-07-31,700,57.0
2018-07-31,710,4483.0
2018-07-31,711,90.0
2018-07-31,712,28.0
2018-07-31,713,9.0
2018-07-31,715,590.0
2018-07-31,720,2.0
2018-07-31,721,0.0
2018-07-31,722,1.0
2018-07-31,723,10.0
2018-07-31,724,7.0
2018-07-31,725,1.0
2018-07-31,727,
2018-07-31,800,2682.0
2018-07-31,811,34.0
2018-07-31,812,32.0
2018-07-31,822,12.0
2018-07-31,834,
2018-07-31,840,1.0
2018-07-31,920,
2018-06-30,100,51543.0
2018-06-30,101,10620.0
2018-06-30,102,338.0
2018-06-30,103,130.0
2018-06-30,104,3140.0
2018-06-30,105,730.0
2018-06-30,106,1338.0
2018-06-30,107,1950.0
2018-06-30,108,401.0
2018-06-30,110,24859.0
2018-06-30,120,6816.0
2018-06-30,130,1213.0
2018-06-30,140,982.0
2018-06-30,141,0.0
2018-06-30,142,7.0
2018-06-30,143,3.0
2018-06-30,144,1456.0
2018-06-30,150,1868.0
2018-06-30,160,4218.0
2018-06-30,161,305.0
2018-06-30,170,146.0
2018-06-30,171,1552.0
2018-06-30,172,322.0
2018-06-30,173,284.0
2018-06-30,174,73.0
2018-06-30,180,65589.0
2018-06-30,190,151.0
2018-06-30,191,61.0
2018-06-30,192,1001.0
2018-06-30,199,67.0
2018-06-30,211,107.0
2018-06-30,212,1.0
2018-06-30,213,3.0
2018-06-30,214,989.0
2018-06-30,215,328.0
2018-06-30,216,24.0
2018-06-30,217,79.0
2018-06-30,218,186.0
2018-06-30,219,727.0
2018-06-30,220,252.0
2018-06-30,221,7.0
2018-06-30,222,0.0
2018-06-30,223,8.0
2018-06-30,241,0.0
2018-06-30,242,152.0
2018-06-30,251,143.0
2018-06-30,252,21.0
2018-06-30,253,342.0
2018-06-30,254,0.0
2018-06-30,255,9.0
2018-06-30,256,19.0
2018-06-30,257,20.0
2018-06-30,258,253.0
2018-06-30,259,108.0
2018-06-30,260,418.0
2018-06-30,261,23.0
2018-06-30,262,8.0
2018-06-30,263,56.0
2018-06-30,264,40.0
2018-06-30,280,0.0
2018-06-30,290,32.0
2018-06-30,291,4.0
2018-06-30,300,189006.0
2018-06-30,301,3417.0
2018-06-30,302,1901.0
2018-06-30,303,2799.0
2018-06-30,304,1.0
2018-06-30,305,80.0
2018-06-30,306,339.0
2018-06-30,307,1931.0
2018-06-30,308,32.0
2018-06-30,309,33.0
2018-06-30,310,
2018-06-30,311,5.0
2018-06-30,313,2.0
2018-06-30,314,469.0
2018-06-30,315,307.0
2018-06-30,316,0.0
2018-06-30,317,5.0
2018-06-30,318,140.0
2018-06-30,319,56.0
2018-06-30,320,11056.0
2018-06-30,321,97.0
2018-06-30,322,0.0
2018-06-30,323,20.0
2018-06-30,324,2.0
2018-06-30,325,508.0
2018-06-30,327,
2018-06-30,328,3901.0
2018-06-30,329,112.0
2018-06-30,330,121.0
2018-06-30,331,17.0
2018-06-30,340,9343.0
2018-06-30,341,18.0
2018-06-30,342,
2018-06-30,343,130.0
2018-06-30,344,3.0
2018-06-30,345,2.0
2018-06-30,346,1.0
2018-06-30,350,605.0
2018-06-30,352,12.0
2018-06-30,360,11.0
2018-06-30,361,3470.0
2018-06-30,370,3055.0
2018-06-30,371,0.0
2018-06-30,400,1740.0
2018-06-30,401,1.0
2018-06-30,410,748.0
2018-06-30,420,51353.0
2018-06-30,421,123.0
2018-06-30,422,751.0
2018-06-30,424,239.0
2018-06-30,430,20987.0
2018-06-30,450,0.0
2018-06-30,460,3.0
2018-06-30,499,5.0
2018-06-30,501,1203.0
2018-06-30,502,15014.0
2018-06-30,503,94.0
2018-06-30,560,96.0
2018-06-30,650,5.0
2018-06-30,651,
2018-06-30,652,
2018-06-30,653,0.0
2018-06-30,654,
2018-06-30,655,6.0
2018-06-30,656,0.0
2018-06-30,657,
2018-06-30,658,0.0
2018-06-30,660,
2018-06-30,662,0.0
2018-06-30,663,4.0
2018-06-30,700,43.0
2018-06-30,710,4292.0
2018-06-30,711,87.0
2018-06-30,712,35.0
2018-06-30,713,9.0
2018-06-30,715,639.0
2018-06-30,720,3.0
2018-06-30,721,3.0
2018-06-30,722,1.0
2018-06-30,723,11.0
2018-06-30,724,8.0
2018-06-30,725,1.0
2018-06-30,727,
2018-06-30,800,2590.0
2018-06-30,811,41.0
2018-06-30,812,105.0
2018-06-30,822,20.0
2018-06-30,834,1.0
2018-06-30,840,0.0
2018-06-30,920,2.0
2018-05-31,100,52235.0
2018-05-31,101,10726.0
2018-05-31,102,407.0
2018-05-31,103,146.0
2018-05-31,104,3241.0
2018-05-31,105,694.0
2018-05-31,106,1403.0
2018-05-31,107,2180.0
2018-05-31,108,404.0
2018-05-31,110,25519.0
2018-05-31,120,7451.0
2018-05-31,130,1208.0
2018-05-31,140,964.0
2018-05-31,141,2.0
2018-05-31,142,2.0
2018-05-31,143,2.0
2018-05-31,144,1471.0
2018-05-31,150,1745.0
2018-05-31,160,4354.0
2018-05-31,161,285.0
2018-05-31,170,152.0
2018-05-31,171,1536.0
2018-05-31,172,332.0
2018-05-31,173,293.0
2018-05-31,174,61.0
2018-05-31,180,65947.0
2018-05-31,190,138.0
2018-05-31,191,58.0
2018-05-31,192,1007.0
2018-05-31,199,70.0
2018-05-31,211,94.0
2018-05-31,212,0.0
2018-05-31,213,4.0
2018-05-31,214,1035.0
2018-05-31,215,366.0
2018-05-31,216,26.0
2018-05-31,217,85.0
2018-05-31,218,144.0
2018-05-31,219,752.0
2018-05-31,220,180.0
2018-05-31,221,8.0
2018-05-31,222,1.0
2018-05-31,223,22.0
2018-05-31,241,0.0
2018-05-31,242,170.0
2018-05-31,251,152.0
2018-05-31,252,20.0
2018-05-31,253,336.0
2018-05-31,254,1.0
2018-05-31,255,18.0
2018-05-31,256,22.0
2018-05-31,257,17.0
2018-05-31,258,311.0
2018-05-31,259,96.0
2018-05-31,260,487.0
2018-05-31,261,16.0
2018-05-31,262,19.0
2018-05-31,263,72.0
2018-05-31,264,32.0
2018-05-31,280,0.0
2018-05-31,290,28.0
2018-05-31,291,4.0
2018-05-31,300,196292.0
2018-05-31,301,3753.0
2018-05-31,302,2082.0
2018-05-31,303,2843.0
2018-05-31,304,0.0
2018-05-31,305,106.0
2018-05-31,306,314.0
2018-05-31,307,1891.0
2018-05-31,308,45.0
2018-05-31,309,36.0
2018-05-31,310,1.0
2018-05-31,311,3.0
2018-05-31,313,6.0
2018-05-31,314,564.0
2018-05-31,315,327.0
2018-05-31,316,4.0
2018-05-31,317,3.0
2018-05-31,318,121.0
2018-05-31,319,53.0
2018-05-31,320,11958.0
2018-05-31,321,121.0
2018-05-31,322,0.0
2018-05-31,323,17.0
2018-05-31,324,0.0
2018-05-31,325,562.0
2018-05-31,327,2.0
2018-05-31,328,4222.0
2018-05-31,329,71.0
2018-05-31,330,120.0
2018-05-31,331,14.0
2018-05-31,340,10493.0
2018-05-31,341,52.0
2018-05-31,342,
2018-05-31,343,142.0
2018-05-31,344,0.0
2018-05-31,345,3.0
2018-05-31,346,0.0
2018-05-31,350,804.0
2018-05-31,352,10.0
2018-05-31,360,20.0
2018-05-31,361,3438.0
2018-05-31,370,3088.0
2018-05-31,371,0.0
2018-05-31,400,1791.0
2018-05-31,401,1.0
2018-05-31,410,601.0
2018-05-31,420,57209.0
2018-05-31,421,190.0
2018-05-31,422,768.0
2018-05-31,424,309.0
2018-05-31,430,22153.0
2018-05-31,450,2.0
2018-05-31,460,3.0
2018-05-31,499,5.0
2018-05-31,501,1197.0
2018-05-31,502,14835.0
2018-05-31,503,133.0
2018-05-31,560,150.0
2018-05-31,650,0.0
2018-05-31,651,0.0
2018-05-31,652,0.0
2018-05-31,653,1.0
2018-05-31,654,0.0
2018-05-31,655,3.0
2018-05-31,656,0.0
2018-05-31,657,
2018-05-31,658,3.0
2018-05-31,660,
2018-05-31,662,0.0
2018-05-31,663,0.0
2018-05-31,700,53.0
2018-05-31,710,4544.0
2018-05-31,711,81.0
2018-05-31,712,22.0
2018-05-31,713,8.0
2018-05-31,715,614.0
2018-05-31,720,0.0
2018-05-31,721,21.0
2018-05-31,722,2.0
2018-05-31,723,13.0
2018-05-31,724,11.0
2018-05-31,725,1.0
2018-05-31,727,0.0
2018-05-31,800,2497.0
2018-05-31,811,30.0
2018-05-31,812,108.0
2018-05-31,822,9.0
2018-05-31,834,
2018-05-31,840,0.0
2018-05-31,920,
2018-04-30,100,48628.0
2018-04-30,101,9867.0
2018-04-30,102,367.0
2018-04-30,103,169.0
2018-04-30,104,3178.0
2018-04-30,105,584.0
2018-04-30,106,1362.0
2018-04-30,107,2171.0
2018-04-30,108,450.0
2018-04-30,110,22003.0
2018-04-30,120,7707.0
2018-04-30,130,1143.0
2018-04-30,140,893.0
2018-04-30,141,3.0
2018-04-30,142,5.0
2018-04-30,143,2.0
2018-04-30,144,1402.0
2018-04-30,150,1741.0
2018-04-30,160,3708.0
2018-04-30,161,296.0
2018-04-30,170,139.0
2018-04-30,171,1442.0
2018-04-30,172,314.0
2018-04-30,173,261.0
2018-04-30,174,71.0
2018-04-30,180,59540.0
2018-04-30,190,154.0
2018-04-30,191,43.0
2018-04-30,192,1026.0
2018-04-30,199,107.0
2018-04-30,211,81.0
2018-04-30,212,2.0
2018-04-30,213,6.0
2018-04-30,214,704.0
2018-04-30,215,347.0
2018-04-30,216,24.0
2018-04-30,217,86.0
2018-04-30,218,165.0
2018-04-30,219,616.0
2018-04-30,220,203.0
2018-04-30,221,12.0
2018-04-30,222,1.0
2018-04-30,223,8.0
2018-04-30,241,0.0
2018-04-30,242,187.0
2018-04-30,251,131.0
2018-04-30,252,18.0
2018-04-30,253,335.0
2018-04-30,254,0.0
2018-04-30,255,12.0
2018-04-30,256,21.0
2018-04-30,257,9.0
2018-04-30,258,366.0
2018-04-30,259,96.0
2018-04-30,260,407.0
2018-04-30,261,19.0
2018-04-30,262,8.0
2018-04-30,263,47.0
2018-04-30,264,33.0
2018-04-30,280,0.0
2018-04-30,290,13.0
2018-04-30,291,3.0
2018-04-30,300,191983.0
2018-04-30,301,3673.0
2018-04-30,302,2045.0
2018-04-30,303,2639.0
2018-04-30,304,2.0
2018-04-30,305,115.0
2018-04-30,306,366.0
2018-04-30,307,1826.0
2018-04-30,308,35.0
2018-04-30,309,44.0
2018-04-30,310,1.0
2018-04-30,311,3.0
2018-04-30,313,2.0
2018-04-30,314,541.0
2018-04-30,315,291.0
2018-04-30,316,2.0
2018-04-30,317,1.0
2018-04-30,318,132.0
2018-04-30,319,46.0
2018-04-30,320,11542.0
2018-04-30,321,110.0
2018-04-30,322,2.0
2018-04-30,323,26.0
2018-04-30,324,0.0
2018-04-30,325,321.0
2018-04-30,327,
2018-04-30,328,3765.0
2018-04-30,329,80.0
2018-04-30,330,105.0
2018-04-30,331,7.0
2018-04-30,340,9888.0
2018-04-30,341,13.0
2018-04-30,342,
2018-04-30,343,139.0
2018-04-30,344,2.0
2018-04-30,345,1.0
2018-04-30,346,1.0
2018-04-30,350,727.0
2018-04-30,352,5.0
2018-04-30,360,10.0
2018-04-30,361,3462.0
2018-04-30,370,2886.0
2018-04-30,371,0.0
2018-04-30,400,1645.0
2018-04-30,401,1.0
2018-04-30,410,580.0
2018-04-30,420,53581.0
2018-04-30,421,83.0
2018-04-30,422,714.0
2018-04-30,424,385.0
2018-04-30,430,21755.0
2018-04-30,450,1.0
2018-04-30,460,2.0
2018-04-30,499,4.0
2018-04-30,501,1132.0
2018-04-30,502,14352.0
2018-04-30,503,100.0
2018-04-30,560,116.0
2018-04-30,650,4.0
2018-04-30,651,
2018-04-30,652,
2018-04-30,653,3.0
2018-04-30,654,
2018-04-30,655,1.0
2018-04-30,656,
2018-04-30,657,
2018-04-30,658,1.0
2018-04-30,660,
2018-04-30,662,1.0
2018-04-30,663,0.0
2018-04-30,700,47.0
2018-04-30,710,4153.0
2018-04-30,711,82.0
2018-04-30,712,20.0
2018-04-30,713,7.0
2018-04-30,715,651.0
2018-04-30,720,3.0
2018-04-30,721,28.0
2018-04-30,722,0.0
2018-04-30,723,19.0
2018-04-30,724,6.0
2018-04-30,725,1.0
2018-04-30,727,1.0
2018-04-30,800,2456.0
2018-04-30,811,56.0
2018-04-30,812,81.0
2018-04-30,822,7.0
2018-04-30,834,0.0
2018-04-30,840,2.0
2018-04-30,920,
